id_source,name,address,country,currency,delivery_cost,lat,lon,image_url,radius,rating,reviews_nr,delivery_options,promo,loc_type,delivery_by,delivery_time,open,displayedHours,sun,mon,tue,wed,thu,fri,sat,tempClosed,type_food_0,type_food_1,type_food_2,type_food_3,type_food_4,extracted_options
SGDD01085,Texas Chicken,Texas Chicken - VivoCity,Singapore,SGD,570.0,1.2647917455551152,103.82210285559164,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD01085/hero/1ce95a3ecd694fc08a9ccfe7bc0fad49_1615965648324330056.jpeg,5000,3.8,1591.0,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,43.0,True,10:30-21:30,10:30-21:30,10:30-21:15,10:30-21:15,10:30-21:15,10:30-21:15,10:30-21:15,10:30-21:30,,Western,Fast Food,Halal,Chicken,Beverages,Livraison uniquement
4-CY3TEKXEVCN1J6,Burger King,Burger King - VivoCity,Singapore,SGD,560.0,1.2637407934423948,103.82135428346544,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CY3TEKXEVCN1J6/hero/435363c9a4bf4ef7b7a8a5438189b106_1622520952960529649.jpeg,5000,4.1,389.0,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,41.0,True,09:00-21:45,10:30-21:45,10:30-21:45,10:30-21:45,10:30-21:45,10:30-21:45,10:30-21:45,09:00-21:45,,American,Burger,Halal,,,Livraison uniquement
4-C2KYHACHNNXJL6,The Original Boat Noodle,The Original Boat Noodle - Vivo City,Singapore,SGD,710.0,1.26418416648211,103.82135912096942,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2KYHACHNNXJL6/hero/365859f903c34b7095e66e57eedfc3f2_1613542623350759518.jpeg,5000,3.5,34.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,46.0,True,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,11:00-20:00,,Asian,Beverages,Halal,Noodles,,Livraison et à emporter
4-CY2ZEXD1C3KUEA,Japanese Cuisine,Japanese Cuisine - Vivocity,Singapore,SGD,560.0,1.26467666875,103.8212361,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CY2ZEXD1C3KUEA/hero/b4ebf61ae2a0473586331dc1059008bd_1571625080328029053.jpg,5000,4.4,208.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,38.0,True,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,,Japanese,Seafood,Halal,,,Livraison et à emporter
4-CZKCWFVHGBCDRN,Pho Vietnam,Pho Vietnam - Vivocity,Singapore,SGD,560.0,1.2646911147433997,103.82131125659907,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZKCWFVHGBCDRN/hero/5c553a5e342144ceb9f8cd962a3b2eb7_1592299650612805677.jpg,5000,4.4,109.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,38.0,True,10:00-21:30,10:00-21:30,10:00-21:30,10:00-21:30,10:00-21:30,10:00-21:30,10:00-21:30,10:00-21:30,,Asian,Vietnamese,Halal,,,Livraison et à emporter
SGDD09383,Seoul Garden Hot Pot,Seoul Garden Hot Pot - Harbourfront Centre,Singapore,SGD,570.0,1.2648091689492134,103.82017991932696,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD09383/hero/64828a671a5447efa38c37ad5a893fff_1597219095227889997.jpeg,3000,4.4,339.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,41.0,True,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,,Korean,Asian,Halal,Local,,Livraison et à emporter
SGDD03105,Tuk Tuk Cha,Tuk Tuk Cha - HarbourFront Centre,Singapore,SGD,820.0,1.264859052134241,103.82017240886108,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD03105/hero/5ec7d68f71d84d3ba2e87a9f118a04d7_1613531189378219649.jpeg,5000,4.3,742.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,42.0,True,10:30-21:15,10:30-21:15,11:00-21:15,10:30-21:15,11:00-21:15,11:00-21:15,11:00-21:15,10:30-21:15,,Asian,Thai,Halal,Beverages,,Livraison et à emporter
SGDD04982,McDonald's,McDonald's - HarbourFront Center,Singapore,SGD,680.0,1.2648520469665523,103.82027000188826,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD04982/hero/14b83a2c35a848cf8275fdb22b9fd074_1622082281980735514.jpeg,5000,4.4,3300.0,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,32.0,True,07:00-22:45,07:00-21:45,07:00-21:45,07:00-21:45,07:00-21:45,07:00-21:45,07:00-22:45,07:00-22:45,,Chicken,Fast Food,Halal,Burger,,Livraison uniquement
4-C2EHTKNTR3LDR2,Wang Nasi Lemak Kukus,Wang Nasi Lemak Kukus - Safra Clubhouse (Mount Faber),Singapore,SGD,610.0,1.2775795714285714,103.81737056572383,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2EHTKNTR3LDR2/hero/fc84d063be3642b19bf2b2ecb4619b00_1609343230335375079.jpeg,3000,4.3,278.0,DELIVERY_TAKEAWAY,Free Delivery capped at $3 (min spend $30.00),FOOD,GRAB,43.0,True,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,,Asian,Local,Halal,,,Livraison et à emporter
4-CYVKWCCDRGMWEN,Chicky Fun Chicken Rice,Chicky Fun Chicken Rice - Singapore General Hospital,Singapore,SGD,640.0,1.2798012328890709,103.83430624173582,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYVKWCCDRGMWEN/hero/f0c732938b664717845ba0a466faecd8_1567569994282964820.jpeg,5000,4.3,156.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,42.0,True,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,,Chicken,Chinese,Halal,Asian,Local,Livraison et à emporter
SGDD08319,Krispy Kreme,Krispy Kreme - VivoCity,Singapore,SGD,710.0,1.2647071,103.8216184,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD08319/hero/krispy-kreme-logo.jpg,5000,4.6,361.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,44.0,,Closed,09:30-21:00,09:30-21:00,09:30-21:00,09:30-21:00,09:30-21:00,09:30-21:00,09:30-21:30,True,Dessert,Snack,Halal,,,Livraison et à emporter
4-C2UBVBVKRB3KRA,Swee Heng Bakery,Swee Heng Bakery - Tanjong Pagar Centre,Singapore,SGD,530.0,1.277243,103.845643,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2UBVBVKRB3KRA/hero/91db29ca1f1e48beb5faf001e2ab368e_1622190649888341332.jpg,4000,,,ONLY_DELIVERY,,MART,GRAB,27.0,,Closed,Closed,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,Closed,,Bakery & Cake,Breakfast & Brunch,Halal,,,Livraison uniquement
4-CY3ZHABKVNJCC2,Springleaf Prata Place,Springleaf Prata Place - Newest [Islandwide Delivery],Singapore,SGD,2230.0,1.3172232889896949,103.75715141919017,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CY3ZHABKVNJCC2/hero/33f361252d184dc9ade404034be667db_1573693744972964687.png,25000,4.1,789.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,63.0,True,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,,Indian,Vegetarian,Halal,Vegan,,Livraison et à emporter
4-CYXJTB3DKEMJGN,Ritz's Kitchen,Ritz's Kitchen - Jurong East Ave 1 [Islandwide Delivery],Singapore,SGD,1780.0,1.3503607511520384,103.7310406565666,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYXJTB3DKEMJGN/hero/3a7244efb6c941e1bdabff10d3040e59_1586513917174015138.jpeg,25000,4.0,4850.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,74.0,True,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,,Chinese,Western,Halal,Islandwide Delivery,,Livraison et à emporter
SGDD12123,Pizzaboy,Pizzaboy - Junction 10 [Islandwide Delivery],Singapore,SGD,2120.0,1.3808244102889518,103.76017317238755,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD12123/hero/16x9_Pizza_Boy_-Hero_Shot_Compressed.jpg,25000,4.3,992.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,110.0,True,11:00-22:22,11:00-21:25,11:00-21:25,11:00-21:25,11:00-21:25,11:00-21:25,11:00-22:22,11:00-22:22,,Western,Pizza,Halal,Islandwide Delivery,,Livraison et à emporter
SGDD06876,The Halia,The Halia - Cluny Road Ginger Garden [Islandwide Delivery],Singapore,SGD,2290.0,1.3112645795731002,103.81504245,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD06876/hero/9778a62e9e0a40d89272e430b01c6ce3_1597471724056526706.jpeg,25000,3.7,11.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,66.0,True,11:00-18:00,11:00-18:00,11:00-18:00,11:00-18:00,11:00-18:00,11:00-18:00,11:00-18:00,11:00-18:00,,Western,Local,Halal,Islandwide Delivery,Kids Friendly,Livraison et à emporter
4-CZNXNRBYRNVDLJ,LPH,LPH - Depot Lane Industrial Estate - Catering ,Singapore,SGD,4000.0,1.283088,103.810426,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZNXNRBYRNVDLJ/hero/f07a49272713437292fa801111eec239_1619403255154308717.jpeg,25000,4.5,2.0,DELIVERY_TAKEAWAY,,FOOD,MERCHANT,60.0,True,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,,Asian,Chinese,Halal,Local,Catering,Livraison et à emporter
SGDD01390,Gading Street Food,Gading Street Food - Lucky Plaza [Islandwide Delivery],Singapore,SGD,2420.0,1.3047871,103.83369668947368,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD01390/hero/upload-photo-Hero_Photo_32cc8758141846298c507e4cc296efcd_1554873966403689620.jpeg,25000,4.5,190.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,73.0,True,10:30-18:30,10:30-18:30,Closed,10:30-18:30,10:30-18:30,10:30-18:30,10:30-18:30,10:30-18:30,,Asian,Dessert,Halal,,,Livraison et à emporter
4-CZDUEBNWGAUFRX,Modern Grill Seafood,Modern Grill Seafood - Newton Food Centre [Islandwide Delivery],Singapore,SGD,2490.0,1.3119575,103.83951143,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDUEBNWGAUFRX/hero/15790762371d4d7a80bcd3fb79f1eb54_1587354764221041960.jpeg,25000,4.5,295.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,67.0,True,15:00-21:00,15:00-21:00,15:00-21:00,15:00-21:00,15:00-21:00,Closed,15:00-21:00,15:00-21:00,,BBQ,Seafood,Halal,Local,Islandwide Delivery,Livraison et à emporter
4-C2NZNF6YLTL3PE,Asyura Paste,Asyura Paste - Jurong Food Hub ,Singapore,SGD,,1.308686,103.721884,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2NZNF6YLTL3PE/hero/02cbcaf83374412ea0ad73c0f3675f36_1619685683418968147.jpeg,10000,,,ONLY_DELIVERY,"Enjoy 20% off min. spend $25 with promo code ""GROCERIES""!",MART,MERCHANT,,,Closed,Closed,10:00-15:00,10:00-15:00,10:00-15:00,10:00-15:00,10:00-15:00,09:00-11:00,,Asian,Groceries,Halal,Mart,Islandwide Delivery,Livraison uniquement
4-CYLTMAVDV7BHTT,Pagi Sore,Pagi Sore - Far East Square [Islandwide Delivery],Singapore,SGD,320.0,1.2826444759405575,103.84868297282372,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYLTMAVDV7BHTT/hero/5cdc0c5c360f492a956e8e57f6fd50fd_1599384196916221776.jpeg,25000,4.3,139.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,86.0,,Closed,11:00-14:15 17:00-19:00,11:00-14:15 17:00-19:00,11:00-14:15 17:00-19:00,11:00-14:15 17:00-19:00,11:00-14:15 17:00-19:00,11:00-14:15 17:00-19:00,11:00-14:15 17:00-19:00,,Asian,Islandwide Delivery,Halal,Indonesian,,Livraison et à emporter
4-CZCVVAEVAP3XTJ,Cluck Republic,Cluck Republic - Circular Road [Islandwide Delivery],Singapore,SGD,320.0,1.2858159999999998,103.8493663,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZCVVAEVAP3XTJ/hero/0bea2594870a44a2bda090f532445dce_1614243263248922392.jpeg,25000,4.5,22.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,57.0,,Closed,Closed,11:30-14:30,11:30-14:30,11:30-14:30,11:30-14:30,11:30-14:30,Closed,,Chicken Rice,Asian,Halal,Muslim,,Livraison et à emporter
SGDD04968,McDonald's,McDonald's - PSA,Singapore,SGD,450.0,1.2742378905364546,103.80161709884167,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD04968/hero/e76ce67eb2034cfbb31f051d88e510e9_1622081978511728218.jpeg,5000,4.5,3449.0,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,30.0,True,00:00-01:30 06:00-23:59,00:00-01:30 06:00-23:59,00:00-01:30 06:00-23:59,00:00-01:30 06:00-23:59,00:00-01:30 06:00-23:59,00:00-01:30 06:00-23:59,00:00-01:30 06:00-23:59,00:00-01:30 06:00-23:59,,Chicken,Fast Food,Halal,Burger,,Livraison uniquement
4-C2DXDANVVA4DAA,Fitra Chicken Rice,Fitra Chicken Rice - NUH Main Building,Singapore,SGD,640.0,1.2951715,103.78259319999998,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2DXDANVVA4DAA/hero/ea317c1f8a464aad81835350c58bca37_1607418193010020158.jpg,5000,4.4,55.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,41.0,True,08:30-21:15,08:30-21:15,08:30-21:15,08:30-21:15,08:30-21:15,08:30-21:15,08:30-21:15,08:30-21:15,,Asian,Chicken,Halal,,,Livraison et à emporter
4-CY3TEKWCBAVGFE,Burger King,Burger King - PSA Building,Singapore,SGD,450.0,1.2739522,103.80136728333332,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CY3TEKWCBAVGFE/hero/e62e8f3bac0145f49263a4d313b4cfa5_1622520351738571470.jpeg,5000,4.2,1178.0,ONLY_DELIVERY,,FOOD,GRAB,38.0,True,07:30-10:45 11:00-21:45,08:00-11:45 12:00-21:45,07:30-10:45 11:00-21:45,07:30-10:45 11:00-21:45,07:30-10:45 11:00-21:45,07:30-10:45 11:00-21:45,07:30-10:45 11:00-21:45,07:30-10:45 11:00-21:45,,American,Burger,Halal,,,Livraison uniquement
4-C2EVGKDCJN6ZTN,PastaMania Pronto x Kraftwich,PastaMania Pronto x Kraftwich - Connexis,Singapore,SGD,700.0,1.29916855,103.7874842,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2EVGKDCJN6ZTN/hero/e0cc56ad005045ecaf6773e81b4ce857_1609300727878296969.jpeg,2500,4.7,116.0,DELIVERY_TAKEAWAY,$0 Delivery Fee (min. $35 spend)!,FOOD,GRAB,46.0,True,10:30-17:15,10:30-17:15,09:30-20:15,09:30-20:15,09:30-20:15,09:30-20:15,09:30-20:15,10:30-17:15,,Italian,Pasta,Halal,,,Livraison et à emporter
4-C2ATT331V6EBE2,Fareground at Grain,Fareground at Grain - Infinite Studios,Singapore,SGD,1350.0,1.2921527,103.79493866401992,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2ATT331V6EBE2/hero/a062b1710ff944cd8f7683c1643dac02_1603348109655766069.jpeg,5000,,,ONLY_DELIVERY,15% off with S$30.00 min. order,FOOD,GRAB,40.0,,Closed,10:30-13:00,10:30-13:00,10:30-13:00,10:30-13:00,10:30-13:00,10:30-13:00,10:30-13:00,,Local,Western,Halal,,,Livraison uniquement
4-C2J3APVDT2AUAX,Crave,Crave - Tiong Bahru Plaza,Singapore,SGD,550.0,1.2865777652665429,103.82733960236828,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2J3APVDT2AUAX/hero/510700dc6b704bee9d6e84937c895ea1_1611910072746728423.jpeg,3000,4.4,222.0,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,40.0,True,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,,Chicken,Local,Halal,,,Livraison uniquement
4-C2CULACDC7LEAT,The Salad Fork,The Salad Fork - Tiong Bahru Plaza,Singapore,SGD,650.0,1.2866494,103.8280052,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2CULACDC7LEAT/hero/5b81ca1722d64179a5685cab0721fa0c_1605155338708571763.jpeg,5000,,,ONLY_DELIVERY,⚡ DISCOUNTED Bowls,FOOD,GRAB,29.0,,Closed,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,True,Breakfast & Brunch,Chicken,Halal,Healthy,Salad,Livraison uniquement
4-CZKKT2JAR26KFA,Luna,Luna - Slim Barracks Rise,Singapore,SGD,1620.0,1.30381024,103.78990141284068,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZKKT2JAR26KFA/hero/e6f701ca08124e0bb566d116e1e0473a_1612153613419433504.jpeg,5000,4.4,26.0,DELIVERY_TAKEAWAY_DINEIN,,FOOD,GRAB,52.0,,Closed,09:30-12:30,Closed,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,True,Same Prices In-Store,Asian,Halal,Western,Fusion,Livraison à emporter et sur place
SGDD08108,Gelare,Gelare - The Star Vista,Singapore,SGD,1270.0,1.3065148551191612,103.7880306835998,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD08108/hero/fd9c0f3f0dff4354a04e0c2387291ec5_1578017346137758340.jpeg,5000,4.3,85.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,50.0,,Closed,11:30-20:30,11:30-20:30,11:30-21:00,11:30-20:30,11:30-20:30,11:30-21:00,11:30-21:00,True,Western,Dessert,Halal,Valentine's Day Specials,,Livraison et à emporter
SGDD04960,McDonald's,McDonald's - Tiong Bahru Plaza,Singapore,SGD,540.0,1.2865737080574031,103.82759392261504,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD04960/hero/40163d4b830b41ca9cb9eb9c380adcd0_1622081667036191103.jpeg,5000,4.4,6601.0,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,28.0,True,06:30-23:15,06:30-23:15,06:30-23:15,06:30-23:15,06:30-23:15,06:30-23:15,06:30-23:15,06:30-23:15,,Chicken,Fast Food,Halal,Burger,,Livraison uniquement
SGDD04900,McDonald's,McDonald's - Springleaf Tower,Singapore,SGD,300.0,1.2747543,103.84613227844235,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD04900/hero/f4d5b8660e2845d58cd51917c9cc3fd0_1622082132121844998.jpeg,3000,4.2,3474.0,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,24.0,True,07:00-21:45,07:00-21:45,07:00-21:45,07:00-21:45,07:00-21:45,07:00-21:45,07:00-21:45,07:00-21:45,,Chicken,Fast Food,Halal,Burger,,Livraison uniquement
4-CYUGTK2JNBACPE,Maki-San,Maki-San - Tiong Bahru Plaza,Singapore,SGD,409.0,1.2864517064170542,103.82772952139732,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYUGTK2JNBACPE/hero/a9b96f6a16a14f87a0e776795b0254b3_1605060818014539933.jpeg,3000,4.4,2509.0,ONLY_DELIVERY,30% OFF CHICKIN' NORI MEGA D.I.Y COMBO,FOOD,GRAB,40.0,True,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,,Japanese,Sushi,Halal,Healthy,,Livraison uniquement
4-CY3TEKX3SFN2AE,Burger King,Burger King - Tiong Bahru Plaza,Singapore,SGD,540.0,1.2863475,103.82769122614596,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CY3TEKX3SFN2AE/hero/5c502afb2a984b2c8b6c6673015caa87_1622521057537382224.jpeg,5000,4.0,3322.0,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,40.0,True,08:00-11:00 11:00-21:45,08:00-11:45 12:00-21:45,08:00-11:00 11:00-21:45,08:00-11:00 11:00-21:45,08:00-11:00 11:00-21:45,08:00-11:00 11:00-21:45,08:00-12:00 12:00-21:45,08:00-11:00 11:00-21:45,,American,Burger,Halal,,,Livraison uniquement
4-CZDZJNUTCBT1AE,F.EAST,F.EAST - Havelock Road,Singapore,SGD,199.0,1.28947690625,103.82901560530576,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDZJNUTCBT1AE/hero/b32f4a08b21c4471b25ddd99eade61fd_1594693571546697427.jpeg,10000,,,ONLY_DELIVERY,,MART,GRAB,39.0,True,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,,Mart,Snacks,Halal,,,Livraison uniquement
4-CZCVVAJEEEKHUA,Kintamani Indonesian Restaurant,Kintamani Indonesian Restaurant - Furama Riverfront,Singapore,SGD,420.0,1.2875419797927492,103.8360578672182,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZCVVAJEEEKHUA/hero/58c136df9b9944c3b6dd38268ddd88d3_1616995064716499265.png,3000,4.4,255.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,39.0,True,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,,International,Indonesian,Halal,,,Livraison et à emporter
SGDD04979,McDonald's,McDonald's - West Coast Park,Singapore,SGD,460.0,1.2975503,103.76353406906128,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD04979/hero/c92db6818b3d497eb5e900a1734d5994_1622082238829615141.jpeg,5000,4.4,5778.0,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,29.0,True,00:00-23:59,00:00-23:59,00:00-01:45 06:00-23:59,00:00-01:45 06:00-23:59,00:00-01:45 06:00-23:59,00:00-01:45 06:00-23:59,00:00-01:45 06:00-23:59,00:00-23:59,,Chicken,Fast Food,Halal,Burger,,Livraison uniquement
4-CY3TEKVZNABYNE,Burger King,Burger King - West Coast Community Club,Singapore,SGD,460.0,1.303102374076843,103.7650569,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CY3TEKVZNABYNE/hero/56cc4c3c99774b34ad53b648ae6da31d_1622521178751647415.jpeg,5000,3.9,2991.0,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,40.0,True,08:00-10:45 11:00-23:40,08:00-11:45 12:00-23:40,08:00-10:45 11:00-23:40,08:00-10:45 11:00-23:40,08:00-10:45 11:00-23:40,08:00-10:45 11:00-23:40,08:00-10:45 11:00-23:40,08:00-10:45 11:00-23:40,,American,Burger,Halal,,,Livraison uniquement
4-CZDECBJ3HGLBCN,A Poh Kitchen,A-Poh Kitchen - Clementi Shopping Centre,Singapore,SGD,560.0,1.313502,103.77031970266648,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDECBJ3HGLBCN/hero/08dc061f15f446cca0024b9e81466d7e_1611550453499461721.jpeg,5000,4.5,291.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,42.0,True,11:30-21:00,11:30-21:00,11:30-21:00,11:30-21:00,11:30-21:00,11:30-21:00,11:30-21:00,11:30-21:00,,Asian,Seafood,Halal,,,Livraison et à emporter
4-CY3TEGEYGU2HHA,Burger King,Burger King - Marina Bay Link Mall,Singapore,SGD,330.0,1.2807775,103.85353007780452,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CY3TEGEYGU2HHA/hero/b762a0222bf64fcaadbc742ef99db441_1622521309775726338.jpeg,3000,4.0,90.0,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,43.0,,Closed,Closed,Closed,Closed,Closed,Closed,08:30-21:00,Closed,,American,Burger,Halal,,,Livraison uniquement
SGDD01081,Texas Chicken,Texas Chicken - The Star Vista,Singapore,SGD,780.0,1.3067638874053953,103.7887258529663,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD01081/hero/8988e8bd168544aeaad556dc8a37a7dc_1615965580484798012.jpeg,5000,4.3,3391.0,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,42.0,True,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,,Western,Fast Food,Halal,Chicken,Beverages,Livraison uniquement
4-C2UGA3CXJFCKDA,Da Jie Niang Dou Fu,Da Jie Niang Dou Fu - Clementi Avenue 2 Shopping Centre,Singapore,SGD,1870.0,1.31441,103.77051,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2UGA3CXJFCKDA/hero/144bba1e10044e78a04981d6497ccd6e_1622623844976805602.jpeg,5000,,,DELIVERY_TAKEAWAY,,FOOD,GRAB,32.0,,Closed,10:00-21:30,10:00-21:30,10:00-21:30,10:00-21:30,10:00-21:30,10:00-21:30,10:00-21:30,True,Chicken,Chinese,Halal,Local,,Livraison et à emporter
