id_source,name,address,country,currency,delivery_cost,lat,lon,image_url,radius,rating,reviews_nr,delivery_options,promo,loc_type,delivery_by,delivery_time,open,displayedHours,sun,mon,tue,wed,thu,fri,sat,tempClosed,type_food_0,type_food_1,type_food_2,type_food_3,type_food_4,extracted_options
4-CYN2GYVVLTXTBE,Subway,Subway - Bukit Panjang Plaza,Singapore,SGD,3.3,1.3800542,103.7641267,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYN2GYVVLTXTBE/hero/5f2c530783a84b948c03e9d1f7df03a3_1576205811087755359.png,3000,4.4,1696.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,29.0,,Closed,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,,Healthy,Sandwiches,Fast Food,Halal,Western,Livraison et à emporter
4-CY3KMB32ABVGFA,Pizza Hut,Pizza Hut - Bukit Panjang Plaza,Singapore,SGD,17.7,1.3805428298087037,103.7640379968077,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CY3KMB32ABVGFA/hero/25e55d1ab42d421092edb94947cfbce4_1591695102770911662.png,5000,4.2,855.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,28.0,,Closed,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,,Pizza,Halal,Fast Food,Western,Pasta,Livraison et à emporter
SGDD00958,Proofer Bakery and Pizzeria,Proofer Bakery and Pizzeria - Tampines One,Singapore,SGD,16.5,1.35412006,103.9450965090909,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD00958/hero/9f1c51afa8814ec88f2bbee89c452d25_1572362481404488667.jpeg,5000,3.9,81.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,36.0,,Closed,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,True,Western,Dessert,Pizza,Chicken,,Livraison et à emporter
SGDD02235,Baci Baci,Baci Baci - 27 Lichfield Road,Singapore,SGD,19.7,1.36488798,103.8702792,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD02235/hero/upload-photo-Hero_Photo_0abc4f940c354565b495ec3c0320ec70_1554888317852415799.jpeg,5000,4.2,118.0,DELIVERY_TAKEAWAY,15% off with S$50.00 min. order,FOOD,GRAB,28.0,,Closed,12:00-13:45 18:00-21:30,12:00-13:45 18:00-21:30,12:00-13:45 18:00-21:30,12:00-13:45 18:00-21:30,12:00-13:45 18:00-21:30,12:00-13:45 18:00-21:30,12:00-13:45 18:00-21:30,,Pasta,Italian,Pizza,Islandwide Delivery,,Livraison et à emporter
4-CZNGCB3HKATBRJ,Saizeriya,Saizeriya - Heartland Mall #02-26/29,Singapore,SGD,12.6,1.3594152,103.88500141491892,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZNGCB3HKATBRJ/hero/f7c8ed27f8c94a30968b20337ee0c50e_1615267325914254307.jpeg,5000,4.5,518.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,31.0,,Closed,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,,Italian,Pasta,Pizza,,,Livraison et à emporter
4-C2LYG3UZG8KBJX,Fatty Bom Bom,Fatty Bom Bom - Teck Whye Ave,Singapore,SGD,17.8,1.3812601471579455,103.75225149411456,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2LYG3UZG8KBJX/hero/7fe62de75a2e45bcbcff1c46105759c7_1615553508177562962.jpeg,5000,4.2,115.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,26.0,,Closed,11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00,,Western,Pasta,Finger Food,Burger,Halal,Livraison et à emporter
4-CZEWLBKTGPJKVJ,TIANFU Ban Mian / Pao Fan,TIANFU Ban Mian / Pao Fan - Choa Chu Kang Avenue 4,Singapore,SGD,18.2,1.3851388077394515,103.74576509773408,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZEWLBKTGPJKVJ/hero/5a74ee3e46cf4795bd73773884b4b5b8_1622172258320034173.jpeg,5000,3.8,34.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,29.0,,Closed,09:15-20:45,09:15-20:45,09:15-20:45,09:15-20:45,09:15-20:45,09:15-20:45,09:15-20:45,,Local,Breakfast & Brunch,Fast Food,,,Livraison et à emporter
SGDD09145,Domino's,Domino's - Kebun Baru CC,Singapore,SGD,4.5,1.373232,103.8377,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD09145/hero/652b7b9d543a49bcbaf5d56a66b67be5_1620730385236410197.jpg,10000,4.3,1012.0,ONLY_DELIVERY,,FOOD,MERCHANT,65.0,,Closed,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00,,Western,Fast Food,Pizza,Halal,Chicken,Livraison uniquement
4-CZCATE5XAU6YLT,Canadian Pizza,Canadian Pizza - Upper Serangoon Road,Singapore,SGD,3.3,1.3541811248957742,103.87872235945116,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZCATE5XAU6YLT/hero/50570c31cee246ce97c2ce09a92c2783_1604999276623217099.png,2500,4.0,334.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,24.0,,Closed,00:00-02:00 10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-23:59,00:00-02:00 10:00-23:59,,Pizza,Western,Fast Food,,,Livraison et à emporter
4-C2ECTAVCEEXXEA,4Fingers,4Fingers - Stars Of Kovan,Singapore,SGD,16.4,1.3613823366704023,103.88739299020756,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2ECTAVCEEXXEA/hero/27ff06f1d0c243a49300ab358d32e27e_1608342923008247591.jpeg,5000,4.1,1338.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,25.0,,Closed,10:00-22:45,10:00-22:45,10:00-22:45,10:00-22:45,10:00-22:45,10:00-22:45,10:00-22:45,,Chicken,Burger,Fast Food,Halal,Western,Livraison et à emporter
4-CY3KL63GG8AYA2,Pizza Hut,Pizza Hut - Ang Mo Kio Ave 6,Singapore,SGD,14.8,1.3708727,103.8458143,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CY3KL63GG8AYA2/hero/aa8e789d43d24499afd50b0a9ecbc68e_1591695145772803083.png,5000,4.3,1470.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,29.0,,Closed,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,,Pizza,Halal,Fast Food,Western,Pasta,Livraison et à emporter
4-C2TVHBCGWGKZN2,Ah Liang Lu Rou Fan & Fishcake Kolo Mee,Ah Liang Lu Rou Fan & Fishcake Kolo Mee - Jubilee Square,Singapore,SGD,15.4,1.37204819308441,103.847749224978,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2TVHBCGWGKZN2/hero/dd66a9fc737f4cf6afdc83222f53fb4f_1621238447138913916.jpg,5000,3.5,,DELIVERY_TAKEAWAY,,FOOD,GRAB,33.0,,Closed,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,,Chinese,Fast Food,Fried Chicken,Malaysian,Noodles,Livraison et à emporter
4-CZDDLFNHR6CKAN,Subway,Subway - Temasek Polytechnic,Singapore,SGD,4.09,1.3446622602042029,103.93244834876292,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDDLFNHR6CKAN/hero/f2b222a4935b40319ffc017469b2a571_1586485719795445661.png,2500,4.3,29.0,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,28.0,,Closed,Closed,11:00-15:00,11:00-15:00,11:00-15:00,11:00-15:00,11:00-15:00,Closed,,Healthy,Sandwiches,Fast Food,Halal,Western,Livraison uniquement
4-CZDUTX43J3AUBA,Khao Pho,Khao Pho - North Tower - Solaris,Singapore,SGD,16.2,1.3656634,103.9320433,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDUTX43J3AUBA/hero/cd74f48d35854d6c8bad44d021a3148d_1605418174861449612.jpeg,5000,3.0,7.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,32.0,,Closed,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,,Western,Fast Food,Fried Chicken,Pasta,Burger,Livraison et à emporter
4-C2AHLYNUJAM2LX,Yummy Bento,Yummy Bento - Bukit Panjang Plaza,Singapore,SGD,17.5,1.380517929511852,103.7640819,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2AHLYNUJAM2LX/hero/ad56d226de774364b622940bde05fabb_1600766018671165690.jpeg,5000,3.9,22.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,31.0,,Closed,10:30-14:00 16:30-20:00,10:30-14:00 16:30-20:00,10:30-14:00 16:30-20:00,10:30-14:00 16:30-20:00,10:30-14:00 16:30-20:00,10:30-14:00 16:30-20:00,10:30-14:00 16:30-20:00,,Asian,Chicken,Fried Chicken,Local,Singaporean,Livraison et à emporter
4-C2NJAFDTG3XFBE,Chicken Haven,Chicken Haven - ITE College Central,Singapore,SGD,15.4,1.3766609336783375,103.8568012336246,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2NJAFDTG3XFBE/hero/4d28eeffeb7446f8807e8bb8aada93e1_1618826498813436844.jpeg,5000,4.6,12.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,34.0,,Closed,Closed,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,09:30-18:30,Closed,,Asian,Chicken,Fast Food,Singaporean,Western,Livraison et à emporter
SGDD09146,Domino's,Domino's - AMK Ave 10,Singapore,SGD,4.5,1.370918,103.85642,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD09146/hero/e1c61a1796504edea6ddde5b6090f6e8_1620730384923153239.jpg,10000,4.4,802.0,ONLY_DELIVERY,,FOOD,MERCHANT,65.0,,Closed,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00,,Western,Fast Food,Pizza,Halal,Chicken,Livraison uniquement
4-CYM3G8DTSATXNE,Rong Kee Roasted Delights,Rong Kee Roasted Delights 榮記燒腊 - Segar Road,Singapore,SGD,17.5,1.3879472,103.769661,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYM3G8DTSATXNE/hero/945afb8ee77b4581b9d98f1f2520f3af_1559052417938693972.jpeg,5000,4.5,217.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,26.0,,Closed,09:30-20:00,09:30-20:00,09:30-20:00,09:30-20:00,09:30-20:00,09:30-20:00,09:30-20:00,,Chinese,Local,BBQ,,,Livraison et à emporter
4-CYN2GYUZJ6MEA6,Subway,Subway - MyVillage,Singapore,SGD,3.3,1.3649084,103.8653283,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYN2GYUZJ6MEA6/hero/39b0949df53b4d4e96e83322624a283b_1576205978016283726.png,2500,4.4,542.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,26.0,,Closed,10:30-19:30,10:00-19:30,10:00-19:00,10:00-19:30,10:00-19:00,10:00-20:30,10:30-19:30,,Healthy,Sandwiches,Fast Food,Halal,Western,Livraison et à emporter
4-CYN2GYVJAPMGPE,Subway,Subway - Ci Yuan Community Club,Singapore,SGD,3.3,1.3748527,103.8829199,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYN2GYVJAPMGPE/hero/b1b3b8c34128460baa1b32b203de90e4_1576205983558656137.png,2500,4.4,2255.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,22.0,,Closed,09:00-21:30,09:00-21:30,09:00-21:30,09:00-21:30,09:00-21:30,09:00-21:30,09:00-21:30,,Healthy,Sandwiches,Fast Food,Halal,Western,Livraison et à emporter
4-CZNJJU2TGLJTV2,Moustache Man Western Food,Moustache Man Western Food - Nanyang Polytechnic,Singapore,SGD,15.0,1.378195741207884,103.849771475,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZNJJU2TGLJTV2/hero/881b5bf498354343a11260044ac21dd3_1598854248810706558.jpg,5000,1.0,1.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,24.0,,Closed,Closed,09:00-16:00,09:00-16:00,09:00-16:00,09:00-16:00,09:00-16:00,Closed,,Chicken,Pasta,Fast Food,Western,,Livraison et à emporter
4-CYMWFCA2GJWURA,Subway,Subway - Tampines Mart,Singapore,SGD,3.3,1.353937972425669,103.95971969198403,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYMWFCA2GJWURA/hero/3ef3310818b04f20a3ecb3a516f06b8f_1582701883661110617.jpeg,2500,4.5,1149.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,22.0,,Closed,08:00-21:30,08:00-21:30,08:00-21:30,08:00-21:30,08:00-21:30,08:00-21:30,08:00-21:30,True,Healthy,Sandwiches,Fast Food,Halal,Western,Livraison et à emporter
4-C2CXVUX3JJJAC6,Mix & Match Malls (Food) - Hougang,Mix & Match Malls (Food) - Hougang,Singapore,SGD,16.0,1.3725002,103.8937628822914,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2CXVUX3JJJAC6/hero/d635da40881f4f8ab460a4cb21aa337e_1605591566063475845.jpeg,5000,4.3,247.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,29.0,,Closed,10:30-21:30,10:00-21:30,10:00-21:30,10:00-21:30,10:00-21:30,10:00-21:30,10:00-21:30,,Western,Japanese,Pizza,Soup,Bubble Tea,Livraison et à emporter
4-CY3KNAE1MGMBNE,Pizza Hut,Pizza Hut - Hougang Green Shopping Mall,Singapore,SGD,16.4,1.3797097270070464,103.8882725,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CY3KNAE1MGMBNE/hero/9bb0e2fb719d4768ab3f2c6dbfe9a586_1591695192021773439.png,5000,4.0,527.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,25.0,,Closed,00:00-02:00 22:00-23:59,00:00-02:00 22:00-23:59,00:00-02:00 22:00-23:59,00:00-02:00 22:00-23:59,00:00-02:00 22:00-23:59,00:00-02:00 22:00-23:59,00:00-02:00 22:00-23:59,,Pizza,Halal,Fast Food,Western,Pasta,Livraison et à emporter
SGDD00347,Chicken Up,Chicken Up - Compassvale Link [Islandwide Delivery],Singapore,SGD,16.9,1.3825949999999998,103.89349721,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD00347/hero/6f2d01c0a2834890821486f1075a0f90_1561016281537488617.jpeg,25000,4.2,1560.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,25.0,,Closed,11:00-22:15,11:00-22:30,11:00-22:30,11:00-22:40,11:00-22:40,11:00-22:30,11:00-22:30,True,Islandwide Delivery,Same Prices In-Store,Fast Food,Chicken,Korean,Livraison et à emporter
4-C2JKJT6UN6WBEA,Kaiyi's Kitchen,Kaiyi's Kitchen - Parkland Residences,Singapore,SGD,16.2,1.3755211,103.9010147,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2JKJT6UN6WBEA/hero/358818bee05e4a5fb7433b6e1f0659ad_1618283879527862309.jpeg,5000,4.1,12.0,DELIVERY_TAKEAWAY,S$2.00 off delivery fee with S$19.90 min. order,FOOD,GRAB,29.0,,Closed,07:30-20:30,08:00-20:00,08:00-20:30,08:00-20:30,08:00-20:30,07:00-21:00,08:00-20:30,,Asian,Noodles,Fried Chicken,,,Livraison et à emporter
4-CYTEJ7L1NZJAN2,Subway,Subway - Hougang Mall,Singapore,SGD,3.3,1.3726955049219782,103.8937443979096,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYTEJ7L1NZJAN2/hero/5d356109e54b47eda75446ef4fdd09c2_1576205925263730332.png,2500,4.5,1762.0,ONLY_DELIVERY,2 x Spicy Buffalo Chicken Meal (U.P. $21.40),FOOD,GRAB,27.0,,Closed,08:00-21:30,08:00-21:30,08:00-21:30,08:00-21:30,08:00-21:30,08:00-21:30,08:00-21:30,,Healthy,Sandwiches,Fast Food,Halal,Western,Livraison uniquement
4-CY3KL8N1ALLJVX,Pizza Hut,Pizza Hut - Ang Mo Kio Avenue 10,Singapore,SGD,15.1,1.37225,103.85581669458765,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CY3KL8N1ALLJVX/hero/a25fe9c3fc8d428a83d9a1bfe00b4256_1591695193746094158.png,5000,4.0,385.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,29.0,,Closed,00:00-01:30 22:00-23:59,00:00-01:30 22:00-23:59,00:00-01:30 22:00-23:59,00:00-01:30 22:00-23:59,00:00-01:30 22:00-23:59,00:00-01:30 22:00-23:59,00:00-01:30 22:00-23:59,,Pizza,Halal,Fast Food,Western,Pasta,Livraison et à emporter
4-CYTVWCMGNTMKMA,Go2Eat,Go2Eat - Compassvale Lane,Singapore,SGD,16.0,1.385613,103.897648,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYTVWCMGNTMKMA/hero/2d01a9fbd3ec4c2790dc9bfeacc979f2_1569575517764581015.jpeg,5000,4.3,490.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,29.0,,Closed,11:00-23:45,11:00-23:45,11:00-23:45,11:00-23:45,11:00-23:45,11:00-23:45,11:00-23:45,,Western,Pasta,Burger,Salad,,Livraison et à emporter
SGDD09141,Domino's,Domino's - Hillview,Singapore,SGD,4.5,1.361855,103.76414,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD09141/hero/41afde45a3da4351bd689b0a3a02c9e8_1620730385219363906.jpg,10000,4.5,646.0,ONLY_DELIVERY,,FOOD,MERCHANT,65.0,,Closed,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00,,Western,Fast Food,Pizza,Halal,Chicken,Livraison uniquement
4-CZDVACBVV2AWRA,Nong Moo,Nong Moo - Sengkang Square,Singapore,SGD,21.7,1.3912069460858143,103.89359379,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDVACBVV2AWRA/hero/23726320065c4a6bb0688d814c6ee17c_1605776135334997829.jpeg,5000,3.8,321.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,31.0,,Closed,00:00-02:00 18:00-23:59,00:00-02:00 18:00-23:59,00:00-01:59 18:00-23:59,00:00-01:59 18:00-23:59,00:00-02:00 18:00-23:59,00:00-02:00 18:00-23:59,00:00-02:00 17:30-23:59,,Thai,Asian,BBQ,Seafood,,Livraison et à emporter
4-C2CUNCCABBDHNT,Lok Lok Paradise,Lok Lok Paradise - Kopitiam Square,Singapore,SGD,22.3,1.39148373,103.89370562,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2CUNCCABBDHNT/hero/e7cf4d9a319b47539c45d3997f61eebc_1606102501202579383.jpeg,5000,4.6,197.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,32.0,,Closed,00:00-02:30 18:00-23:59,00:00-02:00 18:00-23:59,00:00-01:30,Closed,00:00-01:30 18:00-23:59,00:00-01:30 18:00-23:59,00:00-02:30 18:00-23:59,,BBQ,Local,Fast Food,Malaysian,,Livraison et à emporter
SGDD00947,Proofer Bakery and Pizzeria,Proofer Bakery and Pizzeria - Compass One,Singapore,SGD,16.8,1.3923488749999997,103.8949575,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD00947/hero/c5a75930f8d64bde91f21f9815d90365_1572362494452460882.jpeg,5000,4.2,211.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,33.0,,Closed,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,,Western,Dessert,Pizza,Chicken,,Livraison et à emporter
4-C2LGRJCJJTKVJE,Bbburgers,BBBURGERS - Punggol Plaza,Singapore,SGD,16.5,1.394225,103.913044,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2LGRJCJJTKVJE/hero/ca7d6bef9bd5488f947611e305e8ce30_1618152955554020188.png,25000,4.4,149.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,31.0,,Closed,10:30-22:00,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,10:30-22:00,10:30-22:00,True,Chicken,Fast Food,Fried Chicken,Korean,Burger,Livraison et à emporter
4-CZJ2JZABMF3YTE,Simply Shiok,Simply Shiok - Kopitiam Square,Singapore,SGD,17.2,1.3916034820147305,103.89384253019176,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJ2JZABMF3YTE/hero/d054f8df0df046ff96614e29e554e263_1591845805358250808.jpg,5000,3.8,176.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,36.0,,Closed,12:00-21:00,12:00-21:00,12:00-21:00,12:00-21:00,12:00-21:00,12:00-21:00,12:00-21:00,,Local,Asian,BBQ,,,Livraison et à emporter
4-CZJET3CWR74ZME,Happy Lok Lok,Happy Lok Lok - Tebing Lane,Singapore,SGD,20.6,1.3924915,103.9164520698376,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJET3CWR74ZME/hero/ee4e7e630208423c9a391d5df9fa7b9b_1590486457156886032.jpg,5000,4.4,252.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,24.0,,Closed,00:00-00:50 15:30-23:59,00:00-00:50 15:30-23:59,00:00-00:50 15:30-23:59,00:00-00:50 15:30-23:59,00:00-00:50 15:30-23:59,00:00-00:50 15:30-23:59,00:00-00:50 15:30-23:59,,Local,Snack,Fast Food,Malaysian,BBQ,Livraison et à emporter
4-CYN2GYVVE72ZRE,Subway,Subway - Courts Megastore,Singapore,SGD,3.3,1.3731771,103.93338072,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYN2GYVVE72ZRE/hero/cffa9b98d52f4cb3acdf445bfc33cbc7_1576205915736616515.png,2500,4.4,147.0,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,26.0,,Closed,10:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,10:00-21:00,,Healthy,Sandwiches,Fast Food,Halal,Western,Livraison uniquement
4-CYVDENWHDE33C2,Banyan Beer Garden,Banyan Beer Garden - Tebing Lane,Singapore,SGD,16.7,1.392357959413335,103.9167894,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYVDENWHDE33C2/hero/75r-24bits-100kb-55e33c288921331202138ba4c6b2e0bb99cc5378648b5564b984edee892777ff-16110eef5ba44d3186498c09f7d64767_1564472396298266467.jpeg,5000,3.7,41.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,32.0,,Closed,00:00-01:00 11:00-23:59,00:00-01:00 13:00-23:59,00:00-01:00 11:00-23:59,00:00-01:00 11:00-23:59,00:00-01:00 11:00-23:59,00:00-01:00 11:00-23:59,00:00-01:00 11:00-23:59,,Western,Same Prices In-Store,BBQ,,,Livraison et à emporter
SGDD08903,Domino's,Domino's - Pasir Ris,Singapore,SGD,4.5,1.378404655,103.9417466,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD08903/hero/99c772bebbd44959a9f699a743d138c9_1620730385248603418.jpg,10000,4.6,1268.0,ONLY_DELIVERY,,FOOD,MERCHANT,65.0,,Closed,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00,,Western,Fast Food,Pizza,Halal,Chicken,Livraison uniquement
4-CY3KME5KWGJ2RJ,Pizza Hut,Pizza Hut - Hougang Mall,Singapore,SGD,18.6,1.3724754,103.89385871764706,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CY3KME5KWGJ2RJ/hero/7e73be845b4e4681bbad5b32f200fcd8_1610172617385382300.png,5000,4.2,1016.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,26.0,,Closed,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,True,Pizza,Halal,Fast Food,Western,Pasta,Livraison et à emporter
4-CYTDLPUELB4XC6,Subway,Subway - Jubilee Square,Singapore,SGD,3.3,1.3716416,103.84771255341651,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYTDLPUELB4XC6/hero/588c02b9c11941019f3201d63a48011f_1576205920710520747.png,2500,4.3,1005.0,DELIVERY_TAKEAWAY,2 x Spicy Buffalo Chicken Meal (U.P. $21.40),FOOD,GRAB,23.0,,Closed,12:00-20:30,11:15-20:30,11:15-20:30,11:15-20:30,11:15-20:30,11:15-20:30,12:00-20:30,,Healthy,Sandwiches,Fast Food,Halal,Western,Livraison et à emporter
4-CYTWUBCFLF6ZJE,Subway,Subway - Yew Tee Point,Singapore,SGD,3.3,1.397290229797363,103.7469395,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYTWUBCFLF6ZJE/hero/5abe460fa7cd43a58faba6e7a4d3de3d_1575605117564917847.png,3000,4.4,1864.0,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,23.0,,Closed,07:00-21:30,07:00-21:30,07:00-21:30,07:00-21:30,07:00-21:30,07:00-21:30,07:00-21:30,True,Healthy,Sandwiches,Fast Food,Halal,Western,Livraison uniquement
