id_source,name,address,country,currency,delivery_cost,lat,lon,image_url,radius,rating,reviews_nr,delivery_options,promo,loc_type,delivery_by,delivery_time,open,displayedHours,sun,mon,tue,wed,thu,fri,sat,tempClosed,type_food_0,type_food_1,type_food_2,type_food_3,type_food_4,extracted_options
4-CZKCT7VBHFJXPE,Sinsia,Sinsia - Jurong West Central 1,Singapore,SGD,16.2,1.3442785,103.7060849,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZKCT7VBHFJXPE/hero/ab997a8d701d4e7690fb6cfa11537733_1611567537526568984.jpg,10000,3.3,3.0,ONLY_DELIVERY,"Enjoy 20% off min. spend $25 with promo code ""GROCERIES""!",MART,GRAB,90.0,True,10:00-22:59,10:00-22:59,10:00-22:59,10:00-22:59,10:00-22:59,10:00-22:59,10:00-22:59,10:00-22:59,,Grocery,Groceries,Mart,Convenience,,Livraison uniquement
4-C2TVNAXFPE4ZVA,Fupi Beancurd Skin Crisps,Fupi Beancurd Skin Crisps - Gul Way ,Singapore,SGD,4.0,1.31261,103.67072,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2TVNAXFPE4ZVA/hero/98c9709662b14c529949d100f53ad68a_1622107705690787549.jpeg,25000,,,ONLY_DELIVERY,,MART,MERCHANT,60.0,True,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,,Convenience,Snack,Mart,Islandwide Delivery,,Livraison uniquement
4-C2EAA4BJLGDVET,Priority Pasta by The Priority Club,Priority Pasta by The Priority Club - Tic Tech Centre,Singapore,SGD,22.4,1.3077575,103.7577887,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2EAA4BJLGDVET/hero/de0313bfbc0940239d9af8fcaf15b5a7_1614326149933785363.jpeg,2500,1.0,2.0,DELIVERY_TAKEAWAY,20% off selected categories,FOOD,GRAB,68.0,True,11:00-21:45,11:00-21:45,11:00-21:45,11:00-21:45,11:00-21:45,11:00-21:45,11:00-21:45,11:00-21:45,,Pasta,Western,Tea,Fast Food,,Livraison et à emporter
4-CZDUEGCDCJBHFA,99 Buona Vista Kitchen,99 Buona Vista Kitchen - South Buona Vista Road [Islandwide Delivery],Singapore,SGD,23.0,1.2805063,103.7867346,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDUEGCDCJBHFA/hero/ab6afbea637e42a89f3144e75d0670bb_1587121846415814246.jpg,25000,4.6,211.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,63.0,True,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,,Tea,Chinese,Coffee,Asian,Local,Livraison et à emporter
4-C2LFVVK1GCBCR6,No.17 Tea,No.17 Tea - Shell Service Station [Islandwide Delivery],Singapore,SGD,24.6,1.338636,103.776808,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2LFVVK1GCBCR6/hero/b7d923f8089b4e5da7483e9cc2b9368b_1614648802614358482.jpeg,25000,4.7,59.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,67.0,True,11:00-20:30,11:00-20:30,11:00-20:30,11:00-20:30,11:00-20:30,11:00-20:30,11:00-20:30,11:00-20:30,,Beverages,Bubble Tea,Coffee & Tea,Local,Singaporean,Livraison et à emporter
SGDD10141,DAEHWA,DAEHWA - Galaxis [Islandwide Delivery],Singapore,SGD,23.0,1.30010035,103.78817575,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD10141/hero/d9490c37a3c4411fa981a77b62aca124_1607151998939001588.jpeg,25000,4.4,339.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,67.0,True,10:30-20:30,10:30-20:30,Closed,10:30-20:30,10:30-20:30,10:30-20:30,10:30-20:30,10:30-20:30,,Korean,Vegetarian,Beverages,Islandwide Delivery,,Livraison et à emporter
4-CZDTFE6GTY3AVJ,Le Tian Tian,Le Tian Tian - Bukit Timah Plaza [Islandwide Delivery],Singapore,SGD,23.7,1.3388024,103.7786606,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDTFE6GTY3AVJ/hero/dd4fdf2de8ad4427af50e5462bb4e16e_1597650526460938956.jpeg,25000,4.3,278.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,68.0,True,07:00-21:00,07:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,07:00-21:00,,Local,Asian,Coffee,Dessert,Tea,Livraison et à emporter
4-C2DYCFVFL6XCFA,Kuriya Japanese Market,Kuriya Japanese Market - Jurong West Central 3,Singapore,SGD,16.0,1.3391056186046593,103.70613366666666,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2DYCFVFL6XCFA/hero/5fab4aa450974c9b847a4d1699f84979_1608539839111845819.jpeg,10000,4.5,120.0,ONLY_DELIVERY,"Enjoy 20% off min. spend $25 with promo code ""GROCERIES""!",MART,GRAB,74.0,True,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,,Groceries,Japanese,Mart,,,Livraison uniquement
4-C2LXJ8CFTJCAGJ,Maison Marie Fresh Market,Maison Marie Fresh Market,Singapore,SGD,21.1,1.35773050150179,103.768137724847,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2LXJ8CFTJCAGJ/hero/8dc998e2a7ee4a16a6a072cf832414ca_1615457359888227428.jpeg,25000,,,ONLY_DELIVERY,"Enjoy 20% off min. spend $25 with promo code ""GROCERIES""!",MART,GRAB,70.0,True,08:00-19:00,08:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,08:00-19:00,,Convenience,Groceries,Snack,Mart,Frozen Food,Livraison uniquement
4-CYWXBAUYRUBBUE,Sens Sushi & Grill,Sens Sushi & Grill - Raffles Holland V [Islandwide Delivery],Singapore,SGD,23.0,1.3105755706338929,103.79609735,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYWXBAUYRUBBUE/hero/03bb41258a884de7be7c10bd52c765d4_1567495018366513267.jpeg,25000,4.4,65.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,69.0,True,10:00-20:30,10:00-20:30,10:00-20:30,10:00-20:30,10:00-20:30,10:00-20:30,10:00-20:30,10:00-20:30,,Japanese,Sushi,Snack,Islandwide Delivery,,Livraison et à emporter
