id_source,name,address,country,currency,delivery_cost,lat,lon,image_url,radius,rating,reviews_nr,delivery_options,promo,loc_type,delivery_by,delivery_time,open,displayedHours,sun,mon,tue,wed,thu,fri,sat,tempClosed,type_food_0,type_food_1,type_food_2,type_food_3,type_food_4,extracted_options
4-CY62JUVFR7LAV2,Coco Snack House,Coco Snack House - Golden Mile Tower,Singapore,SGD,590.0,1.302123,103.8639602,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CY62JUVFR7LAV2/hero/82c87bec463c4d8192ab0c274c31db0b_1583399050860401015.jpeg,5000,4.7,3.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,32.0,True,11:00-19:45,Closed,11:00-19:45,11:00-19:45,11:00-19:45,11:00-19:45,11:00-19:45,11:00-19:45,,Local,Asian,Chinese,,,Livraison et à emporter
4-CZJFJ7BCTXCAGX,Jin Hai Tan,Jin Hai Tan - Golden Mile Food Centre [Stall 97],Singapore,SGD,500.0,1.3030758,103.8641569,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJFJ7BCTXCAGX/hero/0a4961c365bc4bb8a3429ed0844efc73_1622882582314524586.jpeg,5000,,,DELIVERY_TAKEAWAY,,FOOD,GRAB,45.0,True,11:00-20:30,11:00-20:30,11:00-20:30,11:00-20:30,11:00-20:30,11:00-20:30,11:00-20:30,11:00-20:30,,Asian,Chinese,Dumplings,Local,Soup,Livraison et à emporter
4-C2NCTENKLA23JT,Chok Dee Restaurant,Chok Dee Restaurant - Golden Mile Complex [Islandwide Delivery],Singapore,SGD,580.0,1.3026101223546078,103.86512882377195,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2NCTENKLA23JT/hero/ca840306a6d84614ae6dab999d27dc68_1618281189568667627.jpg,25000,4.5,11.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,46.0,True,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,,Asian,Seafood,Thai,,,Livraison et à emporter
4-CZJERX3KN7V2J2,Yan Kee Noodle House,Yan Kee Noodle House - Circular Road,Singapore,SGD,370.0,1.2877876,103.8488707,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJERX3KN7V2J2/hero/c1df50b4e3104f57b262facaff29a64d_1590475333307269829.jpg,3000,4.1,80.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,44.0,True,08:00-22:15,Closed,08:00-22:15,08:00-22:15,08:00-22:15,08:00-22:15,08:00-22:15,08:00-22:15,,Local,Noodles,Singaporean,,,Livraison et à emporter
4-CZKKEBU1E2D3RA,NamNam,NamNam - Raffles City Shopping Centre,Singapore,SGD,650.0,1.293398,103.8533865,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZKKEBU1E2D3RA/hero/f4718e73f8c64e629a3d173070a62684_1593758722632947853.jpeg,3000,3.8,41.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,57.0,True,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,,Local,Vietnamese,Asian,,,Livraison et à emporter
4-C2DCCJNTC3MJPA,Kanada-Ya,Kanada-Ya - Marina Square,Singapore,SGD,740.0,1.291490231122322,103.85875657128912,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2DCCJNTC3MJPA/hero/3d4f85cbd7424322980db0798892dd40_1615170323326954744.jpeg,3000,4.3,,DELIVERY_TAKEAWAY,,FOOD,GRAB,46.0,True,11:15-21:15,11:15-21:15,11:15-21:15,11:15-21:15,11:15-21:15,11:15-21:15,11:15-21:15,11:15-21:15,,Japanese,Ramen,Asian,,,Livraison et à emporter
4-CYUBN33DA4BHFA,Ting Yuan Hotpot,Ting Yuan Hotpot - Liang Seah Street,Singapore,SGD,850.0,1.2980849,103.85633720621225,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYUBN33DA4BHFA/hero/4839c855057040e58135e7bf94f87ffd_1570526302216071605.jpeg,3000,4.2,180.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,46.0,True,11:10-23:59,11:10-23:59,11:00-23:59,11:00-23:59,11:00-23:59,11:00-23:59,11:10-23:59,11:10-23:59,,Local,Chinese,Asian,,,Livraison et à emporter
4-C2TGJNEHPGNTVX,Hyggerium,Hyggerium - Millenia Walk,Singapore,SGD,730.0,1.29153,103.859727,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2TGJNEHPGNTVX/hero/0fe8c14a537e4903bb93f42320dfdb28_1621057806711923136.png,10000,,,ONLY_DELIVERY,,MART,GRAB,33.0,True,12:00-21:00,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,12:00-21:00,,Gifts,Kids Friendly,Singaporean,Toys,Mart,Livraison uniquement
4-C2UBC4CER2JZC2,Heavenly Taste 天味,Heavenly Taste 天味 - Kitchener Road [Islandwide Delivery],Singapore,SGD,980.0,1.30998,103.85684,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2UBC4CER2JZC2/hero/b80174054dd04c0da05de5f8781ac74e_1622116844905317421.jpg,25000,,,DELIVERY_TAKEAWAY,20% off with S$30.00 min. order,FOOD,GRAB,39.0,True,00:00-1:45 11:00-23:59,00:00-1:45 11:00-23:59,00:00-1:45 11:00-23:59,00:00-1:45 11:00-23:59,00:00-1:45 11:00-23:59,00:00-1:45 11:00-23:59,00:00-1:45 11:00-23:59,00:00-1:45 11:00-23:59,,Asian,Beverages,Chinese,Local,Seafood,Livraison et à emporter
4-C2UATUCFA4EHMA,Nusantara Singapore,Nusantara Singapore - Sultan Gate [Islandwide Delivery],Singapore,SGD,630.0,1.3022,103.86001,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2UATUCFA4EHMA/hero/058dd784e44844748bc0314943d38bda_1622088234600966402.jpeg,25000,3.0,,DELIVERY_TAKEAWAY,,FOOD,GRAB,47.0,True,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,,Vegetarian,Peranakan,Malaysian,Singaporean,,Livraison et à emporter
